id,title,original_title,features,overview,poster_path
106646,El Lobo de Wall Street,The Wolf of Wall Street,crimen drama comedia corruption basedonnovelorbook drugaddiction antihero conman fraud wallstreet basedontruestory riseandfall conartist money stockbroker wealthy drugs cynical stripping hedonism decadence corrupt 1980s sharemarketfraud desireforfame financialmarket fame-seeking blackmonday hilarious intense basedonrealperson leonardodicaprio jonahhill margotrobbie matthewmcconaughey martinscorsese,"Película basada en hechos reales del corredor de bolsa neoyorquino Jordan Belfort (Leonardo DiCaprio). A mediados de los años 80, Belfort era un joven honrado que perseguía el sueño americano, pero pronto en la agencia de valores aprendió que lo más importante no era hacer ganar a sus clientes, sino ser ambicioso y ganar una buena comisión. Su enorme éxito y fortuna le valió el apodo de “El lobo de Wall Street”. Dinero, poder, mujeres, drogas. Las tentaciones abundaban y el temor a la ley era irrelevante. Jordan y su manada de lobos consideraban que la discreción era una cualidad anticuada; nunca se conformaban con lo que tenían.",/7E14ZPR7SehW7Tpm2cVCkR6k3l7.jpg
1616993,Safia/Safdar,Safia/Safdar,drama romance aditisubedi kanwaljitsingh neetupandey naseeruddinshah babaazmi,,/ggN2WBU8cRMehVdS1nV0VYHACin.jpg
105,Volver al Futuro,Back to the Future,aventura comedia cienciaficción flyingcar raceagainsttime clocktower carrace lightning guitar inventor journeyinthepast invention timetravel bullying madscientist love fishoutofwater terrorism teenagelove destiny burlesque hiddenidentity teenagelife changingthepastorfuture 1950s factual bold commanding optimistic michaelj.fox christopherlloyd crispinglover leathompson robertzemeckis,"El adolescente de los ochenta Marty McFly es enviado accidentalmente al pasado, a 1955, interrumpiendo sin darse cuenta el primer encuentro de sus padres y atrayendo el interés romántico de su madre. Marty debe reparar el daño a la historia reavivando el romance de sus padres y, con la ayuda de su excéntrico amigo inventor Doc Brown, regresar a 1985.",/acNRGwBz22E2m5OEWOhS8RiqiXM.jpg
1119878,Riesgo bajo cero: Venganza,Ice Road: Vengeance,acción suspense drama mercenary sequel mounteverest suspenseful audacious embarrassed optimistic urgent liamneeson 范冰冰 marcusthomas graceo'sullivan jonathanhensleigh,"Mike viaja a Nepal para esparcir las cenizas de su hermano en el Everest. Cuando Mike y su guía se topan con mercenarios mientras viajan en un autobús se ven obligados a luchar para salvarse a sí mismos, a los pasajeros y al país.",/xbUcMjy0fQhDM7YrKHMxsYRHrP4.jpg
1284120,La hermanastra fea,Den stygge stesøsteren,terror comedia fantasía drama satire basedonfairytale beautystandards desperate stepmotherstepdaughterrelationship independentfilm bodyhorror psychologicalhorror horror cinderellastory baffled bold brisk exuberant forceful leamathildeskar-myren anedahltorp theasofielochnæss flofagerli emilieblichfeldt,"En un reino de cuento de hadas donde la belleza es un asunto brutal, Elvira lucha para competir con su increíblemente bella hermanastra Cenicienta, y hará lo que sea para llamar la atención del príncipe.",/uI8ho9i1Dl6LUyyJ8ZqkE7SxVq4.jpg
1084199,Compañera perfecta,Companion,terror suspense cienciaficción android artificialintelligence(a.i.) cabin robot boyfriendgirlfriendrelationship duringcreditsstinger meditative thoughtful philosophical robotgirl unassuming reflective weekendgetaway complex wonder humanandroidrelationship toxicrelationship loving introspective abusiverelationship inspirational malfunctioningandroid sentientmachine provocative dramatic sci-fihorror admiring bold compassionate dignified earnest empathetic hopeful objective optimistic scathing sincere sympathetic tragic humanvsmachines cybernetics androidhorror sophiethatcher jackquaid lukasgage megansuri drewhancock,La muerte de un multimillonario desencadena una cadena de acontecimientos para Iris y sus amigos durante un viaje de fin de semana a su propiedad junto al lago.,/m68uoULpxeDkmCetbhftXCgP1TZ.jpg
8587,El rey león,The Lion King,familia animación drama aventura fathermurder lossoflovedone africa lion cartoon manipulation villain redemption musical uncle comingofage murder warthog shaman king scar family hyena meerkat nature mandrill inspirational comforting powerful matthewbroderick moirakelly nathanlane erniesabella rogerallers,"El príncipe león Simba y su padre son el blanco de su amargado tío, que quiere ascender al trono.",/b0MxU37dNmMwKtoPVYPKOZSIrIn.jpg
1562,Exterminio 2,28 Weeks Later,"terror suspense cienciaficción dyinganddeath london,england siblingrelationship chaos lossoflovedone mutant supernatural survival ontherun zombie escapade virus plague femalecorpse deadly robertcarlyle rosebyrne jeremyrenner haroldperrineau juancarlosfresnadillo","Seis meses después de que el virus de la rabia fuera infligido a la población de Gran Bretaña, el ejército de los EE.UU. ayuda a asegurar una pequeña área de Londres para que los sobrevivientes se repoblen y comiencen de nuevo. Pero no todo va de acuerdo al plan.",/jog6cHnjd2X60A1YIrywJmBm9yJ.jpg
1009640,El Valiente,Valiant One,bélica suspense acción chasestokes lanacondor desminborges callanmulvey stevebarnett,"Cuando un helicóptero de los EUA se estrella en territorio norcoreano, los soldados a bordo deben arriesgarlo todo para regresar a casa.",/njCc9bEut22FkxoRdPzcLkSa1np.jpg
16869,Bastardos sin gloria,Inglourious Basterds,"drama suspense bélica guerrillawarfare paris,france selfsacrifice worldwarii jewpersecution germanoccupationoffrance resistancefighter nazism anti-fascism segundaguerramundial nazismo bradpitt mélanielaurent christophwaltz eliroth quentintarantino","Segunda Guerra Mundial (1939-1945). En la Francia ocupada por los alemanes, Shosanna Dreyfus presencia la ejecución de su familia por orden del coronel Hans Landa. Después de huir a París, adopta una nueva identidad como propietaria de un cine. En otro lugar de Europa, el teniente Aldo Raine adiestra a un grupo de soldados judíos (“The Basterds”) para atacar objetivos concretos. Los hombres de Raine y una actriz alemana, que trabaja para los aliados, deben llevar a cabo una misión para hacer caer a los jefes del Tercer Reich. El destino quiere que todos se encuentren bajo la marquesina de un cine donde Shosanna espera para vengarse.",/zO4RPoYUv8S0na2K1Sff9wU3Sg2.jpg
1367125,Gaua,Gaua,"drama terror fantasía basquecountry,spain basedonmyths,legendsorfolklore 17thcentury yunenogueiras anegabarain elenairureta iñakeirastorza paulurkijoalijo","España, País Vasco, siglo XVII. De noche y a través de las montañas, Kattalin escapa de su caserío y, mientras deambula por el profundo bosque, percibe una presencia que la acecha.",/A5Rjt5W7IuvSg5C8d3bI6PKugLj.jpg
889737,Guasón 2: Folie à Deux,Joker: Folie à Deux,drama crimen suspense asylum villain musical insaneasylum basedoncomic sequel courtroom mentalillness madness supervillain supervillain 1980s prisonerabuse darkromance jukeboxmusical joaquinphoenix ladygaga brendangleeson catherinekeener toddphillips,"El fracasado comediante Arthur Fleck conoce al amor de su vida, Harley Quinn, mientras está encarcelado en el Hospital Estatal de Arkham. Tras su liberación, los dos se embarcan en una desventura romántica condenada al fracaso.",/i90gQD1ogdrX2EE2bYCtYSuqjRV.jpg
414906,Batman,The Batman,crimen misterio suspense police psychopath secretidentity crimefighter superhero nightclub politician basedoncomic vigilante organizedcrime serialkiller millionaire socialinjustice murderinvestigation aftercreditsstinger maskedsuperhero politicalcorruption neo-noir urbangothic vengeance mayoralelection robertpattinson zoëkravitz jeffreywright colinfarrell mattreeves,"Cuando un asesino se dirige a la élite de Gotham con una serie de maquinaciones sádicas, un rastro de pistas crípticas envía Batman a una investigación en los bajos fondos. A medida que las pruebas comienzan a acercarse a su casa y se hace evidente la magnitud de los planes del autor, Batman debe forjar nuevas relaciones, desenmascarar al culpable y hacer justicia al abuso de poder y la corrupción que durante mucho tiempo han asolado Gotham City.",/mo7teil1qH0SxgLijnqeYP1Eb4w.jpg
786892,Furiosa: De la saga Mad Max,Furiosa: A Mad Max Saga,acción cienciaficción aventura chase post-apocalypticfuture warlord prequel wasteland spinoff struggleforsurvival desert tyrant tyranny masculinity grim revengemurderer motherdaughterrelationship anxious childabduction car bold brisk anyataylor-joy chrishemsworth tomburke alylabrowne georgemiller,"Mientras el mundo se derrumba, la joven Furiosa es secuestrada del Lugar Verde de Muchas Madres y cae en manos de una Horda de Motociclistas liderada por el Señor de la Guerra Dementus. Recorriendo la tierra baldía llega a la Ciudadela, presidida por Inmortan Joe. Mientras los dos tiranos luchan por el dominio de la zona, Furiosa deberá sobrevivir a muchas pruebas buscando volver a casa",/tGHUlykWn9V2IIQ4ZaATIAq9VLB.jpg
507089,Five Nights at Freddy's,Five Nights at Freddy's,terror suspense nightshift childmurder restaurant custodybattle childinperil securityguard basedonvideogame evilchild duringcreditsstinger troubledpast childneglect hauntedattractions animatronic abandonedbuilding brothersisterrelationship supernaturalhorror childabduction amused horrified vibrant androidhorror suspensemystery youtubers joshhutcherson piperrubio elizabethlail matthewlillard emmatammi,"Un guardia de seguridad con problemas comienza a trabajar en Freddy Fazbear's Pizza. Mientras pasa su primera noche en el trabajo, se da cuenta de que el turno de noche en Freddy's no será tan fácil de superar.",/t6RSJ1z8bDEYpk4fLwxfkXciUak.jpg
10192,Shrek 4: Para Siempre,Shrek Forever After,comedia aventura fantasía animación familia witch villain sequel ogre mikemyers eddiemurphy camerondiaz antoniobanderas mikemitchell,Rumpelstiltskin engaña a un Shrek agobiado por la crisis de la mediana edad para que se deje borrar de la existencia y sea trasladado a una oscura línea temporal alternativa en la que Rumpelstiltskin gobierna de forma suprema.,/3MyKXb1ozCfq61tPNKpIggwvP6J.jpg
1252309,Pídeme lo que quieras,Pídeme lo que quieras,romance drama spain basedonnovelorbook womandirector eroticromance cineespañol gabrielaandrada marioermito celiafreijeiro davidsolans lucíaalemany,"La agradable vida de Judith Flores cambia radicalmente cuando conoce a Eric Zimmerman, dueño de la empresa donde ella trabaja. Ambos se embarcan en una relación intensa y erótica llena de exploración.",/5rtaLwyKAjbceww4J1ro8aA8BNB.jpg
557,El hombre araña,Spider-Man,acción cienciaficción newyorkcity adolescence photographer lossoflovedone photography secretidentity hostility superhero spider badboss villain basedoncomic teenageboy teenagelove evil supervillain takingresponsibility tobeymaguire willemdafoe kirstendunst jamesfranco samraimi,"Cuando es mordido por una araña genéticamente modificada, un estudiante de secundaria nerd, tímido y torpe, adquiere habilidades parecidas a las de una araña que eventualmente debe usar para luchar contra el mal como un superhéroe después de que la tragedia cae sobre su familia.",/ecIXQH9IcC6afO9OLkN6tRfBXl5.jpg
425,La era de hielo,Ice Age,animación comedia familia aventura dyinganddeath humanevolution parentchildrelationship squirrel lossoflovedone mammoth sloth villain stoneage prehistory prehistoriccreature saber-toothedtiger cavemen roadmovie neanderthal prehistoricman dodobird nut groundsloth cheerful rayromano johnleguizamo denisleary goranvišnjić chriswedge,"La historia gira en torno a unos héroes bajo cero: un mamut lanudo, un tigre de dientes de sable, un perezoso y una combinación prehistórica de ardilla y rata, conocida como Scrat.",/j52ufQ4Y5QIESpCdgSN3MVNvZOK.jpg
99861,Avengers 2: Era de Ultrón,Avengers: Age of Ultron,acción aventura cienciaficción artificialintelligence(a.i.) savingtheworld superhero basedoncomic sequel vision superheroteam creator supervillain duringcreditsstinger marvelcinematicuniverse(mcu) fictitiouscountry evilrobot goodversusevil robertdowneyjr. chrishemsworth markruffalo chrisevans josswhedon,"Cuando Tony Stark y Bruce Banner intentan poner en marcha un inactivo programa de mantenimiento de la paz llamado Ultrón, las cosas van terriblemente mal y depende de los héroes más poderosos de la Tierra evitar que el villano Ultrón lleve a cabo su terrible plan.",/ggyEm4OkePLo8zEdDm5Pac2fOgz.jpg
475557,Guasón,Joker,crimen suspense drama dreams streetgang society psychopath clown villain basedoncomic murder psychologicalthriller criminalmastermind mentalillness anarchy characterstudy clownmakeup prophetic subwaytrain socialrealism supervillain tvhost 1980s mothersonrelationship originstory dramatic fallingintomadness intense joaquinphoenix robertdeniro zaziebeetz francesconroy toddphillips,"Arthur Fleck es un hombre ignorado por la sociedad, cuya motivación en la vida es hacer reír. Pero una serie de trágicos acontecimientos le llevarán a ver el mundo de otra forma.",/2cta3k9kgsgweUTY2LvMSFjuB6e.jpg
228150,Corazones De Hierro,Fury,bélica drama acción hero nazi ambush bravery worldwarii heroism tank europe execution battle brutality hatred tankbattle 1940s enclosedspace beatingtheodds europeantheatre tanks segundaguerramundial bradpitt shialabeouf loganlerman michaelpeña davidayer,"Abril de 1945, la guerra está a punto de acabar. Al mando del veterano sargento Wardaddy (Brad Pitt), una brigada de cinco soldados americanos a bordo de un tanque -el Fury- ha de luchar contra un ejército nazi al borde de la desesperación, pues los alemanes saben que su derrota estaba ya cantada por aquel entonces.",/vTULyjAOOKZljr2iU8Ct63prPF7.jpg
1266798,Chien 51,Chien 51,suspense cienciaficción crimen acción basedonnovelorbook gilleslellouche adèleexarchopoulos louisgarrel romainduris cédricjimenez,"En un París futuro dividido por clases, una IA llamada Alma supervisa la sociedad. Cuando el creador de Alma muere, la policía Salia se une a Zem para desentrañar un misterio que cuestiona su mundo segregado.",/6pSkQRQxxC5AJ82aKbp1lFXQnXo.jpg
111,Caracortada,Scarface,"acción crimen drama corruption siblingrelationship miami,florida cuba lossoflovedone gangster cocaine riseandfall remake drugcartel mafia druglord bitterness risetopower miamibeach cubanrefugees drugwar tragic alpacino stevenbauer michellepfeiffer maryelizabethmastrantonio briandepalma","Tony Montana es un emigrante cubano frío e implacable que se instala en Miami con el propósito de convertirse en un gángster importante, y poder así ganar dinero y posición. Con la colaboración de su amigo Manny Rivera inicia una fulgurante carrera delictiva, como traficante de cocaína, con el objetivo de acceder a la cúpula de una organización de narcos.",/wemlYqPEbPXmolbv2I9tPwIrD3C.jpg
348,Alien: El Octavo Pasajero,Alien,terror cienciaficción android spacecraft spacemarine biology dystopia countdown spacesuit beheading spacetravel cowardice alien space femaleprotagonist parasite spaceopera cosmos tomskerritt sigourneyweaver veronicacartwright harrydeanstanton ridleyscott,"Después de que una nave espacial de comercio reciba una transmisión desconocida, aterrizan en la luna de origen para investigar pero un miembro de la tripulación es atacado por una forma de vida misteriosa. Pronto descubren que su ciclo de vida apenas comienza.",/pZ9cAe5FxexJjpCaeiETbXzz3Fs.jpg
12445,Harry Potter y las reliquias de la muerte: Parte 2,Harry Potter and the Deathly Hallows: Part 2,aventura fantasía witch dyinganddeath savingtheworld selfsacrifice magic schoolofwitchcraft sorcerer school battle ghost wizard teenagehero christmas basedonyoungadultnovel goodversusevil teenfantasy danielradcliffe emmawatson rupertgrint ralphfiennes davidyates,"Harry, Ron y Hermione continúan su búsqueda para derrotar al malvado Voldemort de una vez por todas. Sin embargo, Harry descubre tres objetos mágicos que le otorgan poderes que rivalizan con las formidables habilidades de Voldemort.",/aM1TuUiPtV8OAZyu61CTdy9Ymtk.jpg
335984,Blade Runner 2049,Blade Runner 2049,"cienciaficción drama future android bountyhunter artificialintelligence(a.i.) genetics dystopia sequel cyberpunk losangeles,california lasvegas technoir humanclone bladerunner 2040s dystopiansci-fi ryangosling harrisonford anadearmas davebautista denisvilleneuve","En 2049, K es uno de los esclavos androides de la nueva serie Nexus-9 llamados replicantes. K también es un Blade Runner, un cazador de replicantes rebeldes, que termina realizando un importante descubrimiento durante una de sus misiones. Luego de ser ordenado buscar y destruir cualquier evidencia del suceso, el androide termina tras la pista de Rick Deckard, un misterioso ex Blade Runner desparecido por más de 30 años. Secuela del icónico filme de ciencia ficción de 1982, Blade Runner.",/cOt8SQwrxpoTv9Bc3kyce3etkZX.jpg
504027,Climax,Climax,drama annamariegutierrez barbrabenitez patrickdelarosa litopimentel anthonytaylor,,/pu1SdSkRD7cBMaiQfjKW3TDtenx.jpg
346364,It (Eso),It,terror suspense drama smalltown basedonnovelorbook clown bullying abandonedhouse comingofage flashback murder balloon maine school creature fear summer killer missingperson deathofbrother well kids demonic townhistory jaedenmartell jeremyraytaylor sophialillis finnwolfhard andymuschietti,"En el verano de 1989, un grupo de niños maltratados se unieron para destruir a un monstruo cambia-formas, que se disfraza de payaso y se aprovecha de los niños de Derry, su pequeño pueblo de Maine.",/p77sfJRQyqxvTDy6ulGLnw0uAhh.jpg
769,Buenos Muchachos,GoodFellas,"drama crimen prison florida newyorkcity basedonnovelorbook gangster massmurder drugtrafficking 1970s irish-american gore biography basedontruestory murder organizedcrime mafia brooklyn,newyorkcity crimeepic tampa,florida robertdeniro rayliotta joepesci lorrainebracco martinscorsese","Henry Hill, hijo de padre irlandés y madre siciliana, vive en Brooklyn y se siente fascinado por la vida que llevan los gángsters de su barrio, donde la mayoría de los vecinos son inmigrantes. Paul Cicero, el patriarca de la familia Pauline, es el protector del barrio. A los trece años, Henry decide abandonar la escuela y entrar a formar parte de la organización mafiosa como chico de los recados; muy pronto se gana la confianza de sus jefes, gracias a lo cual irá subiendo de categoría.",/nocvbyxKR5b1vxagy46SfEiMK3P.jpg
1128650,El Fiscal: El Lado Oscuro de la Justicia,誤判,acción drama crimen suspense court drugtrafficking attemptedmurder basedontruestory killer wrongfulconviction politicalcorruption gunfight 甄子丹 吳鎮宇 張智霖 鄭則仕 甄子丹,"La trama sigue a un joven, Ma Ka-kit, que es injustamente acusado de tráfico de drogas después de alquilar su dirección para ganar dinero extra. Un fiscal, Fok, con fuertes convicciones, investiga el caso a pesar de las dudas y la oposición, descubriendo una trama de corrupción que involucra a un sindicato del crimen y a un abogado corrupto. Fok se ve obligado a arriesgar su carrera y su vida para destapar la verdad y llevar a los verdaderos culpables ante la justicia.",/hLAek7EiM5NpLiotmQkmS8SIZw9.jpg
1288072,Líbralos Del Mal,Keeper,terror misterio ritual cake woods cabin torture couple taunting anniversary folkhorror supernaturalhorror psychologicalhorror horror tatianamaslany rossifsutherland birkettturton edenweiss osgoodperkins,"Una pareja, para celebrar su aniversario, hace una escapada romántica de fin de semana a una cabaña aislada. Cuando Malcolm (Sutherland) regresa repentinamente a la ciudad, Liz (Maslany) se encuentra aislada y en presencia de un mal indescriptible que desvela los horripilantes secretos de la cabaña.",/2sr2n0mZ8cG4VeXG4EHoPBz9QuF.jpg
324544,Tierras Perdidas,In the Lost Lands,acción fantasía western witch dystopia sorcery betrayal basedonshortstory macabre sorceress highfantasy somber dreary derisive melodramatic powerful survivaladventure millajovovich davebautista arlyjover amaraokereke paulw.s.anderson,"Una reina, desesperada por obtener el don de cambiar de forma, hace una jugada audaz: contrata a la hechicera Gray Alys, una mujer tan temida como poderosa. Enviada al desierto fantasmal de las Tierras Perdidas, Alys y su guía, el vagabundo Boyce, deben burlar y luchar contra el hombre y el demonio en una fábula que explora la naturaleza del bien y el mal, la deuda y la satisfacción, el amor y la pérdida.",/sLDxndoqFWwJEq7iEdYQBzPjUDQ.jpg
1186350,Marco,മാർക്കോ,acción crimen suspense toxic revengekilling familyman shocking aggressive blindman actionhero perfumer lossofbrother amused enraged unnimukundan siddique ishanshoukath jagadish haneefadeni,"En Kerala, la familia Adat reina en el comercio del oro y otros negocios influyentes. Con George Peter como respetado patriarca y Marco como temible hijo adoptivo, su imperio se basa en el poder y la lealtad, pero su mundo está plagado de peligros y conflictos.",/6Nj8Y1A9lcReqZZvRHOSiO3iTl6.jpg
9654,La Estafa Maestra,The Italian Job,"acción crimen gold california helicopter hacker venice,italy chase subway masterthief safe heist revenge murder doublecrossed boatchase losangeles,california explosion safecracker televisionrepair basedonmovie mentorprotégérelationship minicooper vengeance fatherdaughterrelationship suspenseful goldheist defiant markwahlberg charlizetheron edwardnorton sethgreen f.garygray","El plan era impecable, se ejecutó a la perfección y tenían libre la vía de escape. El único factor de riesgo que la mente maestra del crimen Charlie Croker no pudo prevenir procedía de uno de los miembros de la banda, que estaba formada por su contacto interno Steve, el genio de los ordenadores Lyle, el conductor Rob, el experto en explosivos ""Oído izquierdo"" y el veterano reventador de cajas fuertes John Bridger. Después de dar un asombroso golpe millonario en un palazzo veneciano fuertemente custodiado, Charlie y la banda se quedan asombrados al descubrir que uno de ellos les ha traicionado. Ahora la cosa ya no tiene que ver con el botín sino con la venganza. Entonces entra en escena la bella Stella, una experta reventadora de cajas fuertes que se une a Charlie y a la banda cuando regresan a California en busca del traidor.",/yh0zf9WSvSkxWlK2cQi4pgocOZH.jpg
8966,Crepúsculo,Twilight,fantasía drama romance highschool soulmates basedonnovelorbook immortality vampire forbiddenlove teenmovie trust desire washingtonstate duringcreditsstinger womandirector interspeciesromance basedonyoungadultnovel supernaturalpower goodversusevil highschoolromance vampirehumanlove teenfantasy kristenstewart robertpattinson billyburke peterfacinelli catherinehardwicke,"La joven Bella Swan (Kristen Stewart) siempre fue una chica muy diferente ya en sus años de niña en Phoenix. Cuando su madre se volvió a casar, la mandó a vivir con su padre, a la pequeña y lluviosa ciudad de Forks, Washington, una población sin ningún aliciente para Bella. Pero entonces conoce en el instituo al misterioso y atractivo Edward Cullen (Robert Pattinson), un joven distinto a los demás que esconde un secreto.",/40ollvfwHaVF85lkkg522SIl3Qc.jpg
1382406,Rescate impactante,惊天大营救,acción crimen suspense revenge tonyjaa 洪浚嘉 释行宇 姜皓文 成思毅,Un veterano experto en Muay Thai se embarca en una misión de venganza sin prisioneros luego de que su esposa y su hija son brutalmente asesinadas por fuerzas misteriosas.,/h8DNi9XJKUS2nOzU5qEFEg7R0N6.jpg
675,Harry Potter y la orden del Fénix,Harry Potter and the Order of the Phoenix,aventura fantasía witch dyinganddeath court magic prophecy lossoflovedone professor supernatural childhero schoolofwitchcraft blackmagic sorcery occult ghost wizard christmas scholar mysticalland ministry basedonyoungadultnovel teenfantasy danielradcliffe rupertgrint emmawatson imeldastaunton davidyates,"Inquietó por el regreso de Lord Voldemort, las palabras Harry Potter son ignoradas. Mientras la escuela Hogwarts sufre grandes cambios, Harry y sus amigos reúnen a un pequeño grupo de estudiantes para defenderse de las artes oscuras.",/xxXiM2Ij7plbzibKWW9BfDk23aI.jpg
1233506,L'Homme qui rétrécit,L'Homme qui rétrécit,aventura cienciaficción basedonnovelorbook shrinking remake survival jeandujardin marie-joséecroze daphnérichard sergeswysen jankounen,,/1hRdOzLWpXdNawaNhktTnRoM0w1.jpg
1420733,귀시,귀시,terror suspense anthology horroranthology 문채원 원현준 유재명 차선우 홍원기,,/prXqVtz3NOGGh52y9VZK5ja4efh.jpg
1610413,Una última aventura: Detrás de cámaras de Stranger Things 5,One Last Adventure: The Making of Stranger Things 5,documental friendship melancholy behindthescenes growingup filmmaking makingof nostalgic documentaryfilmmaking candid social&culturaldocumentary casual intimate emotionaljourney rossduffer mattduffer pauldichter katetrefry martinaradwan,Una mirada exclusiva a los años de esfuerzo y trabajo detrás de la entrega final de la serie de los hermanos Duffer que marcó a una generación.,/gh1rBsSTjWqXpSs3g8DbgtYVHj1.jpg
244786,Whiplash: Música y Obsesión,Whiplash,drama música newyorkcity jazz musician obsession musicteacher conservatory drums montage perfectionist perfection publichumiliation jazzband angry aggressive youngadult musicschool verbalabuse emotionalabuse anxious basedonshortfilm psychologicaldrama dramatic suspenseful tense intense callous powerful drummer milesteller j.k.simmons paulreiser melissabenoist damienchazelle,"El objetivo de Andrew Neiman, un joven y ambicioso baterista de jazz, es triunfar en el elitista Conservatorio de Música de la Costa Este en el que estudia. Marcado por el fracaso de la carrera literaria de su padre, Andrew alberga sueños de grandeza. Terence Fletcher, un profesor conocido tanto por su talento como por sus rigurosos métodos de enseñanza, dirige el mejor conjunto de jazz del Conservatorio. Cuando Fletcher elige a Andrew y para formar parte del conjunto musical que dirige, cambia para siempre la vida del joven. La pasión de Andrew por alcanzar la perfección se convierte en obsesión, al tiempo que su despiadado profesor lo lleva al límite de su capacidad y de su salud mental.",/uy36CPy5ARuC8qrH8Esg2ndFyJ5.jpg
156022,El Justiciero,The Equalizer,suspense acción crimen assassin corruption hitman callgirl sadism hostage gangster fbi gore remake sociopath revenge vigilante organizedcrime teenageprostitute commando interrogation surveillance fakedeath exsoldier loner blackops handtohandcombat mysteriouspast vigilantejustice denzelwashington martoncsokas chloëgracemoretz davidharbour antoinefuqua,"Robert McCall, un antiguo agente de la CIA que lleva ahora una vida tranquila, abandona su retiro para ayudar a Teri, una joven prostituta que está siendo explotada por la mafia rusa. A pesar de que aseguró no volver a ser violento, contemplar tanta crueldad despertará en Robert un implacable y renovado deseo de justicia...",/7tiub1UB4KF9zpacEldfbWAXDi6.jpg
1071585,M3GAN 2.0,M3GAN 2.0,acción cienciaficción suspense android artificialintelligence(a.i.) fight killerrobot beheading electromagneticpulse sequel evildoll wingsuit robot doll spearthrowing synthetichuman robotfighting exoskeleton creepydoll satirical smarthome possesseddoll action fbioperation neuralchip androidhorror allisonwilliams violetmcgraw amiedonald aristotleathari gerardjohnstone,"Secuela de ‘M3GAN’ (2023). Con el futuro de la existencia humana en juego, Gemma se da cuenta de que la única opción es resucitar a M3GAN y darle unas cuantas mejoras, haciéndola más rápida, más fuerte y más letal.",/6tPr2pXIpqIldCSTKUt6GCSyvnf.jpg
1468417,First Moon,First Moon,terror suspense laurenesposito juliancurtis shannonryan sorenjensen petermcleod,"Una joven camarera es secuestrada por una secta religiosa, que está empeñada en curarla de un virus de hombre lobo de transmisión sexual... o matarla en el proceso. Escapará antes de la primera luna llena?",/uJ13k79tpmsFDhXX2YUAlsRFzDT.jpg
1083862,Resident Evil: Isla de la Muerte,バイオハザード：デスアイランド,acción animación cienciaficción terror alcatrazprison outbreak zombie basedonvideogame survivalhorror specialagent anime matthewmercer nicoletompkins kevindorman stephaniepanisello 羽住英一郎,"El agente Leon S. Kennedy tiene la misión de rescatar al Dr. Antonio Taylor de unos secuestradores, cuando una mujer misteriosa frustra su búsqueda. Mientras tanto, Chris Redfield está investigando un brote de zombis en San Francisco, donde no se puede identificar la causa de la infección. Lo único que tienen en común las víctimas es que todas visitaron la isla de Alcatraz recientemente. Siguiendo esa pista, Chris y su equipo se dirigen a la isla, donde les espera un nuevo horror.",/dbN7VhlJOqJWWIYVP6620cgVw3.jpg
1433719,High Ground: En la tierra de los justos,High Ground,suspense crimen acción sheriff prisoner diner bordertown cartel mexicancartel brutalmurder corruptpolice holybible charlieweber jonvoight katherinemcnamara henrythomas jamesbamford,"Cuando un misterioso prisionero llega a su cárcel, el sheriff de una ciudad fronteriza se enfrenta a un cártel en este thriller lleno de acción protagonizado por Charlie Weber, Katherine McNamara y el ganador del Oscar® Jon Voight.",/duVGPsMt49xl6y9fiOl8ygj0aJ5.jpg
519182,Mi villano favorito 4,Despicable Me 4,familia comedia animación cienciaficción superhero villain sequel supervillain aftercreditsstinger duringcreditsstinger kids calm illumination stevecarell kristenwiig willferrell sofíavergara chrisrenaud,"Gru, Lucy y las niñas -Margo, Edith y Agnes- dan la bienvenida a un nuevo miembro en la familia: Gru Junior, que parece llegar con el propósito de ser un suplicio para su padre. Gru tendrá que enfrentarse en esta ocasión a su nueva némesis Maxime Le Mal y su sofisticada y malévola novia Valentina, lo que obligará a la familia a tener que darse a la fuga.",/iE9Pi1hkiLUm88uF7o9L9Yzl4lW.jpg
98,Gladiador,Gladiator,"acción drama aventura gladiator rome,italy arena senate romanempire parentchildrelationship emperor slavery ancientrome revenge battlefield slaveauction historicalfiction ancientworld combat chariot philosopher barbarianhorde 2ndcentury successor commodus maximus serene defiant gladiador russellcrowe joaquinphoenix connienielsen oliverreed ridleyscott","En el año 180, el Imperio Romano domina todo el mundo conocido. Tras una gran victoria sobre los bárbaros del norte, el anciano emperador Marco Aurelio decide transferir el poder a Máximo, bravo general de sus ejércitos y hombre de inquebrantable lealtad al imperio. Pero su hijo Cómodo, que aspiraba al trono, no lo acepta y trata de asesinar a Máximo.",/zd56zNqKL3tuGFu63BSTcBpJvYI.jpg
767,Harry Potter y el misterio del príncipe,Harry Potter and the Half-Blood Prince,"aventura fantasía witch dyinganddeath london,england magic schoolofwitchcraft sequel apparition curse teenagecrush school werewolf teenagelove luck ghost wizard secretpast christmas basedonyoungadultnovel teenfantasy danielradcliffe rupertgrint emmawatson jimbroadbent davidyates","A pesar de la oscuridad que Lord Voldemort entrelaza el mundo muggle y el mágico, Hogwarts continúa adelante. Mientras está en una misión por orden de el director Dumbledore, Harry obtiene un viejo libro de posiciones de el ""Príncipe Mestizo"".",/tO0UGkNuQoxyXve0mvwtXP49NAO.jpg
